Product ID,Product Name,Category,Date,Quantity,Product Cost,Revenue,Profit,Region,Customer ID
PRD-011,Dettol Original Soap 115g,Personal Care,31/08/2025,2,200,280,80,Islamabad - Centaurus,CUST-9005
PRD-007,Olio Carli Olive Oil 1L,Groceries,31/08/2025,2,6400,8200,1800,Karachi - Clifton,CUST-5565
PRD-013,Mitchell's Apple Jam 450g,Groceries,31/08/2025,4,1000,1400,400,Lahore - Gulberg,CUST-4030
PRD-024,Rose Petal Tissues,Household,31/08/2025,6,780,1080,300,Lahore - Gulberg,CUST-3175
PRD-019,Tapal Danedar Tea 450g,Groceries,31/08/2025,4,3000,3600,600,Lahore - Gulberg,CUST-3693
PRD-005,Coca Cola 1.5L,Beverages,31/08/2025,5,900,1100,200,Karachi - Clifton,CUST-7607
PRD-024,Rose Petal Tissues,Household,31/08/2025,6,780,1080,300,Lahore - DHA,CUST-4907
PRD-024,Rose Petal Tissues,Household,01/09/2025,4,520,720,200,Faisalabad - Kohinoor,CUST-8964
PRD-015,Dawn Bread Large,Bakery,01/09/2025,1,120,150,30,Faisalabad - Kohinoor,CUST-2863
PRD-001,Shan Bombay Biryani Masala,Groceries,01/09/2025,4,360,520,160,Islamabad - F7,CUST-5533
PRD-003,MilkPak Tetra Pack 1L,Dairy,01/09/2025,2,480,560,80,Lahore - Gulberg,CUST-1004
PRD-003,MilkPak Tetra Pack 1L,Dairy,01/09/2025,5,1200,1400,200,Lahore - DHA,CUST-1036
PRD-022,Surf Excel Washing Powder 1kg,Household,01/09/2025,1,600,750,150,Faisalabad - Kohinoor,CUST-6868
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,01/09/2025,6,2700,3300,600,Islamabad - F7,CUST-5102
PRD-001,Shan Bombay Biryani Masala,Groceries,01/09/2025,5,450,650,200,Rawalpindi - Saddar,CUST-4311
PRD-022,Surf Excel Washing Powder 1kg,Household,01/09/2025,1,600,750,150,Islamabad - F7,CUST-8276
PRD-023,Vim Dishwash Liquid 500ml,Household,01/09/2025,6,1200,1680,480,Rawalpindi - Saddar,CUST-6679
PRD-012,Colgate Maximum Cavity 120g,Personal Care,01/09/2025,1,150,200,50,Faisalabad - Kohinoor,CUST-7064
PRD-008,Red Bull Energy Drink,Beverages,01/09/2025,5,1500,2000,500,Islamabad - F7,CUST-2942
PRD-023,Vim Dishwash Liquid 500ml,Household,02/09/2025,4,800,1120,320,Faisalabad - Kohinoor,CUST-9033
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,02/09/2025,2,900,1100,200,Rawalpindi - Saddar,CUST-6498
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,02/09/2025,1,450,550,100,Karachi - Clifton,CUST-3198
PRD-017,Menu Chicken Seekh Kabab 500g,Frozen Food,02/09/2025,2,1400,1800,400,Lahore - DHA,CUST-4530
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,02/09/2025,6,7200,9300,2100,Lahore - Gulberg,CUST-2645
PRD-021,Pampers Baby Dry Size 4,Baby Care,02/09/2025,2,4400,5600,1200,Lahore - DHA,CUST-1445
PRD-001,Shan Bombay Biryani Masala,Groceries,02/09/2025,4,360,520,160,Islamabad - Centaurus,CUST-5580
PRD-001,Shan Bombay Biryani Masala,Groceries,02/09/2025,4,360,520,160,Islamabad - Centaurus,CUST-2562
PRD-001,Shan Bombay Biryani Masala,Groceries,02/09/2025,5,450,650,200,Islamabad - Centaurus,CUST-9102
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,02/09/2025,1,700,950,250,Karachi - Clifton,CUST-1343
PRD-024,Rose Petal Tissues,Household,03/09/2025,5,650,900,250,Faisalabad - Kohinoor,CUST-4089
PRD-023,Vim Dishwash Liquid 500ml,Household,03/09/2025,4,800,1120,320,Lahore - Gulberg,CUST-5713
PRD-023,Vim Dishwash Liquid 500ml,Household,03/09/2025,4,800,1120,320,Karachi - Clifton,CUST-8938
PRD-001,Shan Bombay Biryani Masala,Groceries,03/09/2025,2,180,260,80,Islamabad - F7,CUST-3873
PRD-012,Colgate Maximum Cavity 120g,Personal Care,03/09/2025,3,450,600,150,Karachi - Clifton,CUST-2546
PRD-022,Surf Excel Washing Powder 1kg,Household,03/09/2025,6,3600,4500,900,Lahore - DHA,CUST-5387
PRD-009,Lipton Yellow Label Tea 900g,Groceries,04/09/2025,4,5600,6800,1200,Islamabad - F7,CUST-3143
PRD-017,Menu Chicken Seekh Kabab 500g,Frozen Food,04/09/2025,1,700,900,200,Islamabad - F7,CUST-3983
PRD-024,Rose Petal Tissues,Household,04/09/2025,5,650,900,250,Karachi - Clifton,CUST-8248
PRD-001,Shan Bombay Biryani Masala,Groceries,04/09/2025,4,360,520,160,Faisalabad - Kohinoor,CUST-4005
PRD-017,Menu Chicken Seekh Kabab 500g,Frozen Food,04/09/2025,5,3500,4500,1000,Lahore - Gulberg,CUST-7813
PRD-011,Dettol Original Soap 115g,Personal Care,04/09/2025,6,600,840,240,Islamabad - Centaurus,CUST-1309
PRD-025,Mitchell's Lemon Squash 800ml,Beverages,04/09/2025,5,1400,1900,500,Lahore - Gulberg,CUST-3838
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,04/09/2025,1,700,950,250,Islamabad - F7,CUST-8466
PRD-012,Colgate Maximum Cavity 120g,Personal Care,04/09/2025,5,750,1000,250,Islamabad - Centaurus,CUST-3997
PRD-023,Vim Dishwash Liquid 500ml,Household,04/09/2025,2,400,560,160,Lahore - Gulberg,CUST-6826
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,04/09/2025,1,450,550,100,Karachi - Clifton,CUST-1830
PRD-001,Shan Bombay Biryani Masala,Groceries,04/09/2025,6,540,780,240,Faisalabad - Kohinoor,CUST-8339
PRD-024,Rose Petal Tissues,Household,04/09/2025,4,520,720,200,Lahore - DHA,CUST-1103
PRD-017,Menu Chicken Seekh Kabab 500g,Frozen Food,04/09/2025,1,700,900,200,Karachi - Clifton,CUST-2275
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,04/09/2025,6,4200,5700,1500,Faisalabad - Kohinoor,CUST-4473
PRD-021,Pampers Baby Dry Size 4,Baby Care,04/09/2025,5,11000,14000,3000,Rawalpindi - Saddar,CUST-7610
PRD-008,Red Bull Energy Drink,Beverages,04/09/2025,3,900,1200,300,Islamabad - F7,CUST-9964
PRD-011,Dettol Original Soap 115g,Personal Care,05/09/2025,3,300,420,120,Karachi - Clifton,CUST-2061
PRD-019,Tapal Danedar Tea 450g,Groceries,05/09/2025,5,3750,4500,750,Faisalabad - Kohinoor,CUST-2885
PRD-007,Olio Carli Olive Oil 1L,Groceries,05/09/2025,6,19200,24600,5400,Lahore - DHA,CUST-6779
PRD-008,Red Bull Energy Drink,Beverages,05/09/2025,1,300,400,100,Lahore - Gulberg,CUST-6023
PRD-003,MilkPak Tetra Pack 1L,Dairy,05/09/2025,2,480,560,80,Islamabad - F7,CUST-8878
PRD-009,Lipton Yellow Label Tea 900g,Groceries,05/09/2025,2,2800,3400,600,Rawalpindi - Saddar,CUST-8092
PRD-014,Young's French Mayonnaise 500ml,Groceries,05/09/2025,4,1520,1920,400,Lahore - Gulberg,CUST-3680
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,05/09/2025,1,450,550,100,Islamabad - F7,CUST-9517
PRD-012,Colgate Maximum Cavity 120g,Personal Care,05/09/2025,2,300,400,100,Karachi - Clifton,CUST-6985
PRD-017,Menu Chicken Seekh Kabab 500g,Frozen Food,05/09/2025,4,2800,3600,800,Rawalpindi - Saddar,CUST-8798
PRD-014,Young's French Mayonnaise 500ml,Groceries,05/09/2025,4,1520,1920,400,Karachi - Clifton,CUST-5140
PRD-009,Lipton Yellow Label Tea 900g,Groceries,05/09/2025,1,1400,1700,300,Islamabad - Centaurus,CUST-9280
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,05/09/2025,4,4800,6200,1400,Lahore - Gulberg,CUST-6480
PRD-013,Mitchell's Apple Jam 450g,Groceries,05/09/2025,1,250,350,100,Karachi - Clifton,CUST-8661
PRD-019,Tapal Danedar Tea 450g,Groceries,05/09/2025,2,1500,1800,300,Islamabad - F7,CUST-9508
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,05/09/2025,5,3250,4250,1000,Rawalpindi - Saddar,CUST-3477
PRD-007,Olio Carli Olive Oil 1L,Groceries,05/09/2025,3,9600,12300,2700,Karachi - Clifton,CUST-1424
PRD-014,Young's French Mayonnaise 500ml,Groceries,05/09/2025,5,1900,2400,500,Islamabad - F7,CUST-7480
PRD-017,Menu Chicken Seekh Kabab 500g,Frozen Food,06/09/2025,5,3500,4500,1000,Islamabad - F7,CUST-4546
PRD-014,Young's French Mayonnaise 500ml,Groceries,06/09/2025,5,1900,2400,500,Lahore - DHA,CUST-6139
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,06/09/2025,5,6000,7750,1750,Rawalpindi - Saddar,CUST-3382
PRD-025,Mitchell's Lemon Squash 800ml,Beverages,06/09/2025,6,1680,2280,600,Lahore - DHA,CUST-7832
PRD-025,Mitchell's Lemon Squash 800ml,Beverages,06/09/2025,5,1400,1900,500,Karachi - Clifton,CUST-8681
PRD-004,National Tomato Ketchup 800g,Groceries,06/09/2025,1,350,450,100,Faisalabad - Kohinoor,CUST-3719
PRD-011,Dettol Original Soap 115g,Personal Care,06/09/2025,3,300,420,120,Karachi - Clifton,CUST-2379
PRD-008,Red Bull Energy Drink,Beverages,06/09/2025,3,900,1200,300,Lahore - Gulberg,CUST-1920
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,06/09/2025,4,1000,1200,200,Rawalpindi - Saddar,CUST-9182
PRD-025,Mitchell's Lemon Squash 800ml,Beverages,06/09/2025,4,1120,1520,400,Lahore - DHA,CUST-8042
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,06/09/2025,3,3600,4650,1050,Lahore - DHA,CUST-1703
PRD-004,National Tomato Ketchup 800g,Groceries,06/09/2025,5,1750,2250,500,Rawalpindi - Saddar,CUST-7357
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,07/09/2025,5,6000,7750,1750,Karachi - Clifton,CUST-5067
PRD-012,Colgate Maximum Cavity 120g,Personal Care,07/09/2025,6,900,1200,300,Karachi - Clifton,CUST-3586
PRD-019,Tapal Danedar Tea 450g,Groceries,07/09/2025,6,4500,5400,900,Lahore - DHA,CUST-5946
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,07/09/2025,4,2600,3400,800,Islamabad - F7,CUST-7394
PRD-019,Tapal Danedar Tea 450g,Groceries,07/09/2025,5,3750,4500,750,Lahore - DHA,CUST-1886
PRD-011,Dettol Original Soap 115g,Personal Care,07/09/2025,6,600,840,240,Lahore - Gulberg,CUST-7497
PRD-008,Red Bull Energy Drink,Beverages,07/09/2025,6,1800,2400,600,Islamabad - Centaurus,CUST-6160
PRD-024,Rose Petal Tissues,Household,07/09/2025,6,780,1080,300,Lahore - Gulberg,CUST-6582
PRD-003,MilkPak Tetra Pack 1L,Dairy,07/09/2025,4,960,1120,160,Islamabad - Centaurus,CUST-8293
PRD-005,Coca Cola 1.5L,Beverages,07/09/2025,5,900,1100,200,Rawalpindi - Saddar,CUST-8219
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,07/09/2025,5,1250,1500,250,Islamabad - Centaurus,CUST-1561
PRD-024,Rose Petal Tissues,Household,07/09/2025,1,130,180,50,Rawalpindi - Saddar,CUST-7399
PRD-009,Lipton Yellow Label Tea 900g,Groceries,07/09/2025,3,4200,5100,900,Lahore - DHA,CUST-6857
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,07/09/2025,1,450,550,100,Islamabad - Centaurus,CUST-5941
PRD-025,Mitchell's Lemon Squash 800ml,Beverages,07/09/2025,3,840,1140,300,Islamabad - F7,CUST-1123
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,07/09/2025,6,1500,1800,300,Karachi - Clifton,CUST-8765
PRD-008,Red Bull Energy Drink,Beverages,07/09/2025,2,600,800,200,Lahore - Gulberg,CUST-2252
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,08/09/2025,2,1300,1700,400,Lahore - Gulberg,CUST-7782
PRD-015,Dawn Bread Large,Bakery,08/09/2025,2,240,300,60,Rawalpindi - Saddar,CUST-3750
PRD-007,Olio Carli Olive Oil 1L,Groceries,08/09/2025,5,16000,20500,4500,Rawalpindi - Saddar,CUST-2171
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,08/09/2025,3,750,900,150,Islamabad - Centaurus,CUST-6072
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,08/09/2025,4,1000,1200,200,Islamabad - Centaurus,CUST-1088
PRD-005,Coca Cola 1.5L,Beverages,08/09/2025,5,900,1100,200,Lahore - Gulberg,CUST-9611
PRD-022,Surf Excel Washing Powder 1kg,Household,08/09/2025,2,1200,1500,300,Faisalabad - Kohinoor,CUST-9056
PRD-023,Vim Dishwash Liquid 500ml,Household,08/09/2025,5,1000,1400,400,Faisalabad - Kohinoor,CUST-7555
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,08/09/2025,5,1250,1500,250,Islamabad - Centaurus,CUST-1096
PRD-023,Vim Dishwash Liquid 500ml,Household,08/09/2025,1,200,280,80,Faisalabad - Kohinoor,CUST-9510
PRD-008,Red Bull Energy Drink,Beverages,08/09/2025,6,1800,2400,600,Rawalpindi - Saddar,CUST-5457
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,09/09/2025,6,7200,9300,2100,Lahore - DHA,CUST-9341
PRD-017,Menu Chicken Seekh Kabab 500g,Frozen Food,09/09/2025,5,3500,4500,1000,Islamabad - F7,CUST-8867
PRD-008,Red Bull Energy Drink,Beverages,09/09/2025,2,600,800,200,Lahore - Gulberg,CUST-5056
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,09/09/2025,1,700,950,250,Karachi - Clifton,CUST-1727
PRD-012,Colgate Maximum Cavity 120g,Personal Care,09/09/2025,2,300,400,100,Lahore - Gulberg,CUST-6892
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,09/09/2025,5,6000,7750,1750,Karachi - Clifton,CUST-9637
PRD-012,Colgate Maximum Cavity 120g,Personal Care,09/09/2025,3,450,600,150,Lahore - DHA,CUST-8692
PRD-024,Rose Petal Tissues,Household,09/09/2025,4,520,720,200,Faisalabad - Kohinoor,CUST-5114
PRD-013,Mitchell's Apple Jam 450g,Groceries,09/09/2025,5,1250,1750,500,Lahore - Gulberg,CUST-3682
PRD-021,Pampers Baby Dry Size 4,Baby Care,09/09/2025,3,6600,8400,1800,Karachi - Clifton,CUST-3433
PRD-021,Pampers Baby Dry Size 4,Baby Care,09/09/2025,6,13200,16800,3600,Faisalabad - Kohinoor,CUST-2277
PRD-011,Dettol Original Soap 115g,Personal Care,10/09/2025,5,500,700,200,Islamabad - Centaurus,CUST-9968
PRD-025,Mitchell's Lemon Squash 800ml,Beverages,10/09/2025,2,560,760,200,Islamabad - F7,CUST-2825
PRD-013,Mitchell's Apple Jam 450g,Groceries,10/09/2025,4,1000,1400,400,Lahore - DHA,CUST-6066
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,10/09/2025,1,650,850,200,Lahore - Gulberg,CUST-4501
PRD-025,Mitchell's Lemon Squash 800ml,Beverages,10/09/2025,1,280,380,100,Lahore - Gulberg,CUST-9213
PRD-009,Lipton Yellow Label Tea 900g,Groceries,10/09/2025,5,7000,8500,1500,Islamabad - F7,CUST-3994
PRD-013,Mitchell's Apple Jam 450g,Groceries,10/09/2025,4,1000,1400,400,Lahore - Gulberg,CUST-3422
PRD-017,Menu Chicken Seekh Kabab 500g,Frozen Food,10/09/2025,5,3500,4500,1000,Lahore - Gulberg,CUST-2169
PRD-013,Mitchell's Apple Jam 450g,Groceries,10/09/2025,5,1250,1750,500,Lahore - Gulberg,CUST-7378
PRD-021,Pampers Baby Dry Size 4,Baby Care,11/09/2025,5,11000,14000,3000,Rawalpindi - Saddar,CUST-7044
PRD-004,National Tomato Ketchup 800g,Groceries,11/09/2025,2,700,900,200,Rawalpindi - Saddar,CUST-9575
PRD-013,Mitchell's Apple Jam 450g,Groceries,11/09/2025,2,500,700,200,Rawalpindi - Saddar,CUST-9548
PRD-023,Vim Dishwash Liquid 500ml,Household,11/09/2025,1,200,280,80,Islamabad - Centaurus,CUST-8951
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,11/09/2025,6,4200,5700,1500,Karachi - Clifton,CUST-1977
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,11/09/2025,2,500,600,100,Islamabad - Centaurus,CUST-7714
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,11/09/2025,3,1950,2550,600,Karachi - Clifton,CUST-9521
PRD-015,Dawn Bread Large,Bakery,11/09/2025,3,360,450,90,Islamabad - F7,CUST-8240
PRD-019,Tapal Danedar Tea 450g,Groceries,11/09/2025,1,750,900,150,Rawalpindi - Saddar,CUST-2578
PRD-009,Lipton Yellow Label Tea 900g,Groceries,11/09/2025,1,1400,1700,300,Islamabad - Centaurus,CUST-7745
PRD-003,MilkPak Tetra Pack 1L,Dairy,11/09/2025,4,960,1120,160,Karachi - Clifton,CUST-6096
PRD-009,Lipton Yellow Label Tea 900g,Groceries,11/09/2025,2,2800,3400,600,Islamabad - F7,CUST-7514
PRD-013,Mitchell's Apple Jam 450g,Groceries,11/09/2025,4,1000,1400,400,Karachi - Clifton,CUST-6101
PRD-014,Young's French Mayonnaise 500ml,Groceries,11/09/2025,1,380,480,100,Islamabad - Centaurus,CUST-7171
PRD-012,Colgate Maximum Cavity 120g,Personal Care,11/09/2025,3,450,600,150,Lahore - Gulberg,CUST-6902
PRD-021,Pampers Baby Dry Size 4,Baby Care,11/09/2025,6,13200,16800,3600,Lahore - DHA,CUST-8670
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,11/09/2025,1,700,950,250,Faisalabad - Kohinoor,CUST-4211
PRD-001,Shan Bombay Biryani Masala,Groceries,11/09/2025,4,360,520,160,Faisalabad - Kohinoor,CUST-5674
PRD-023,Vim Dishwash Liquid 500ml,Household,11/09/2025,3,600,840,240,Lahore - Gulberg,CUST-1894
PRD-022,Surf Excel Washing Powder 1kg,Household,11/09/2025,5,3000,3750,750,Karachi - Clifton,CUST-3771
PRD-015,Dawn Bread Large,Bakery,11/09/2025,4,480,600,120,Faisalabad - Kohinoor,CUST-3591
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,11/09/2025,4,2600,3400,800,Islamabad - Centaurus,CUST-9902
PRD-013,Mitchell's Apple Jam 450g,Groceries,11/09/2025,3,750,1050,300,Lahore - Gulberg,CUST-5459
PRD-011,Dettol Original Soap 115g,Personal Care,12/09/2025,5,500,700,200,Lahore - DHA,CUST-4983
PRD-014,Young's French Mayonnaise 500ml,Groceries,12/09/2025,6,2280,2880,600,Lahore - Gulberg,CUST-3441
PRD-001,Shan Bombay Biryani Masala,Groceries,12/09/2025,4,360,520,160,Islamabad - Centaurus,CUST-2375
PRD-022,Surf Excel Washing Powder 1kg,Household,12/09/2025,6,3600,4500,900,Lahore - DHA,CUST-3890
PRD-025,Mitchell's Lemon Squash 800ml,Beverages,12/09/2025,1,280,380,100,Islamabad - F7,CUST-7704
PRD-011,Dettol Original Soap 115g,Personal Care,12/09/2025,5,500,700,200,Faisalabad - Kohinoor,CUST-8844
PRD-015,Dawn Bread Large,Bakery,12/09/2025,6,720,900,180,Karachi - Clifton,CUST-7145
PRD-022,Surf Excel Washing Powder 1kg,Household,12/09/2025,4,2400,3000,600,Lahore - DHA,CUST-6411
PRD-023,Vim Dishwash Liquid 500ml,Household,12/09/2025,4,800,1120,320,Rawalpindi - Saddar,CUST-6493
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,12/09/2025,1,700,950,250,Islamabad - Centaurus,CUST-5860
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,12/09/2025,4,2600,3400,800,Faisalabad - Kohinoor,CUST-4397
PRD-021,Pampers Baby Dry Size 4,Baby Care,12/09/2025,3,6600,8400,1800,Islamabad - Centaurus,CUST-8728
PRD-025,Mitchell's Lemon Squash 800ml,Beverages,13/09/2025,3,840,1140,300,Rawalpindi - Saddar,CUST-8150
PRD-022,Surf Excel Washing Powder 1kg,Household,13/09/2025,3,1800,2250,450,Karachi - Clifton,CUST-6563
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,13/09/2025,4,1800,2200,400,Islamabad - Centaurus,CUST-8880
PRD-022,Surf Excel Washing Powder 1kg,Household,13/09/2025,5,3000,3750,750,Islamabad - Centaurus,CUST-9927
PRD-012,Colgate Maximum Cavity 120g,Personal Care,13/09/2025,1,150,200,50,Islamabad - Centaurus,CUST-8593
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,13/09/2025,2,1400,1900,500,Karachi - Clifton,CUST-9320
PRD-009,Lipton Yellow Label Tea 900g,Groceries,13/09/2025,2,2800,3400,600,Karachi - Clifton,CUST-5314
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,13/09/2025,3,1350,1650,300,Lahore - DHA,CUST-6651
PRD-025,Mitchell's Lemon Squash 800ml,Beverages,13/09/2025,4,1120,1520,400,Islamabad - F7,CUST-1089
PRD-019,Tapal Danedar Tea 450g,Groceries,13/09/2025,3,2250,2700,450,Lahore - Gulberg,CUST-2585
PRD-013,Mitchell's Apple Jam 450g,Groceries,13/09/2025,3,750,1050,300,Lahore - DHA,CUST-3420
PRD-014,Young's French Mayonnaise 500ml,Groceries,13/09/2025,3,1140,1440,300,Faisalabad - Kohinoor,CUST-7313
PRD-023,Vim Dishwash Liquid 500ml,Household,13/09/2025,1,200,280,80,Rawalpindi - Saddar,CUST-7897
PRD-021,Pampers Baby Dry Size 4,Baby Care,13/09/2025,6,13200,16800,3600,Rawalpindi - Saddar,CUST-7309
PRD-005,Coca Cola 1.5L,Beverages,13/09/2025,6,1080,1320,240,Faisalabad - Kohinoor,CUST-8952
PRD-015,Dawn Bread Large,Bakery,13/09/2025,6,720,900,180,Lahore - Gulberg,CUST-4775
PRD-024,Rose Petal Tissues,Household,13/09/2025,1,130,180,50,Islamabad - F7,CUST-6846
PRD-002,Nutella Hazelnut Spread 750g,Groceries,13/09/2025,3,5400,7200,1800,Islamabad - Centaurus,CUST-8881
PRD-023,Vim Dishwash Liquid 500ml,Household,13/09/2025,5,1000,1400,400,Islamabad - F7,CUST-4914
PRD-011,Dettol Original Soap 115g,Personal Care,13/09/2025,2,200,280,80,Islamabad - F7,CUST-5633
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,13/09/2025,1,250,300,50,Lahore - Gulberg,CUST-7024
PRD-003,MilkPak Tetra Pack 1L,Dairy,14/09/2025,6,1440,1680,240,Islamabad - F7,CUST-3364
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,14/09/2025,1,650,850,200,Faisalabad - Kohinoor,CUST-6472
PRD-005,Coca Cola 1.5L,Beverages,14/09/2025,1,180,220,40,Islamabad - F7,CUST-2142
PRD-003,MilkPak Tetra Pack 1L,Dairy,14/09/2025,5,1200,1400,200,Faisalabad - Kohinoor,CUST-2205
PRD-013,Mitchell's Apple Jam 450g,Groceries,14/09/2025,5,1250,1750,500,Islamabad - Centaurus,CUST-2082
PRD-017,Menu Chicken Seekh Kabab 500g,Frozen Food,14/09/2025,2,1400,1800,400,Lahore - Gulberg,CUST-9360
PRD-015,Dawn Bread Large,Bakery,14/09/2025,2,240,300,60,Islamabad - Centaurus,CUST-4085
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,14/09/2025,6,3900,5100,1200,Islamabad - Centaurus,CUST-9086
PRD-024,Rose Petal Tissues,Household,14/09/2025,6,780,1080,300,Faisalabad - Kohinoor,CUST-4131
PRD-019,Tapal Danedar Tea 450g,Groceries,15/09/2025,4,3000,3600,600,Lahore - DHA,CUST-5787
PRD-017,Menu Chicken Seekh Kabab 500g,Frozen Food,15/09/2025,4,2800,3600,800,Islamabad - Centaurus,CUST-6794
PRD-001,Shan Bombay Biryani Masala,Groceries,15/09/2025,1,90,130,40,Islamabad - Centaurus,CUST-4655
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,15/09/2025,4,4800,6200,1400,Karachi - Clifton,CUST-4608
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,15/09/2025,4,1000,1200,200,Rawalpindi - Saddar,CUST-5792
PRD-023,Vim Dishwash Liquid 500ml,Household,15/09/2025,1,200,280,80,Islamabad - F7,CUST-8595
PRD-012,Colgate Maximum Cavity 120g,Personal Care,15/09/2025,4,600,800,200,Islamabad - Centaurus,CUST-7323
PRD-008,Red Bull Energy Drink,Beverages,15/09/2025,4,1200,1600,400,Lahore - DHA,CUST-5158
PRD-021,Pampers Baby Dry Size 4,Baby Care,15/09/2025,5,11000,14000,3000,Karachi - Clifton,CUST-9431
PRD-022,Surf Excel Washing Powder 1kg,Household,15/09/2025,2,1200,1500,300,Faisalabad - Kohinoor,CUST-5692
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,15/09/2025,6,4200,5700,1500,Karachi - Clifton,CUST-6562
PRD-004,National Tomato Ketchup 800g,Groceries,15/09/2025,6,2100,2700,600,Rawalpindi - Saddar,CUST-8633
PRD-024,Rose Petal Tissues,Household,15/09/2025,4,520,720,200,Lahore - Gulberg,CUST-3934
PRD-005,Coca Cola 1.5L,Beverages,15/09/2025,6,1080,1320,240,Rawalpindi - Saddar,CUST-8225
PRD-023,Vim Dishwash Liquid 500ml,Household,15/09/2025,5,1000,1400,400,Karachi - Clifton,CUST-5129
PRD-013,Mitchell's Apple Jam 450g,Groceries,15/09/2025,4,1000,1400,400,Lahore - DHA,CUST-5515
PRD-015,Dawn Bread Large,Bakery,15/09/2025,4,480,600,120,Islamabad - F7,CUST-8765
PRD-008,Red Bull Energy Drink,Beverages,16/09/2025,4,1200,1600,400,Lahore - DHA,CUST-7953
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,16/09/2025,1,1200,1550,350,Lahore - Gulberg,CUST-2983
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,16/09/2025,4,2600,3400,800,Islamabad - F7,CUST-2803
PRD-022,Surf Excel Washing Powder 1kg,Household,16/09/2025,5,3000,3750,750,Islamabad - Centaurus,CUST-5766
PRD-022,Surf Excel Washing Powder 1kg,Household,16/09/2025,1,600,750,150,Islamabad - F7,CUST-5818
PRD-021,Pampers Baby Dry Size 4,Baby Care,16/09/2025,1,2200,2800,600,Islamabad - F7,CUST-1044
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,16/09/2025,1,700,950,250,Rawalpindi - Saddar,CUST-2363
PRD-009,Lipton Yellow Label Tea 900g,Groceries,16/09/2025,6,8400,10200,1800,Islamabad - F7,CUST-6478
PRD-002,Nutella Hazelnut Spread 750g,Groceries,16/09/2025,1,1800,2400,600,Lahore - DHA,CUST-6539
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,16/09/2025,3,1950,2550,600,Faisalabad - Kohinoor,CUST-6285
PRD-011,Dettol Original Soap 115g,Personal Care,16/09/2025,5,500,700,200,Faisalabad - Kohinoor,CUST-4467
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,16/09/2025,1,650,850,200,Faisalabad - Kohinoor,CUST-4326
PRD-004,National Tomato Ketchup 800g,Groceries,16/09/2025,2,700,900,200,Lahore - DHA,CUST-7245
PRD-023,Vim Dishwash Liquid 500ml,Household,16/09/2025,4,800,1120,320,Karachi - Clifton,CUST-6271
PRD-007,Olio Carli Olive Oil 1L,Groceries,17/09/2025,2,6400,8200,1800,Lahore - DHA,CUST-3787
